,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
2275,0,0,32,2,1,5.0,2,3.0,3
2276,0,0,33,2,5,1.0,2,1.0,5
2277,1,1,53,2,0,0.0,0,3.0,5
2278,0,1,38,2,0,7.0,0,3.0,0
2279,1,0,22,0,5,0.0,2,5.0,1
2280,0,1,49,2,0,0.0,1,4.0,5
2281,1,1,43,2,0,0.0,2,2.0,5
2282,0,0,33,0,1,0.0,2,1.0,2
2283,0,1,57,2,0,1.0,1,2.0,5
2284,0,1,65,2,7,2.0,2,6.0,0
2285,0,2,50,2,0,0.0,1,1.0,7
2286,1,1,36,2,3,0.0,0,2.0,5
2287,0,1,43,0,2,4.0,0,7.0,3
2288,0,0,18,0,3,1.0,2,5.0,1
2289,0,1,43,0,2,1.0,0,2.0,5
2290,1,1,75,2,7,0.0,2,1.0,5
2291,0,1,27,0,8,0.0,1,4.0,5
2292,1,1,39,2,5,11.0,0,2.0,5
2293,1,1,61,2,0,2.0,2,2.0,5
2294,0,1,73,2,7,0.0,2,5.0,0
2295,1,0,26,2,2,0.0,2,5.0,3
2296,1,1,52,2,0,7.0,0,4.0,5
2297,1,1,50,2,0,1.0,2,1.0,5
2298,0,0,51,2,0,1.0,2,1.0,3
2299,1,1,50,0,0,1.0,0,3.0,5
2300,1,1,53,2,4,9.0,1,5.0,3
2301,1,1,40,0,4,5.0,2,4.0,5
2302,0,1,86,0,7,0.0,2,1.0,5
2303,0,0,26,0,5,0.0,2,3.0,4
2304,1,0,32,0,3,9.0,2,4.0,5
2305,0,0,22,0,5,5.0,2,3.0,1
2306,0,1,36,2,0,1.0,0,4.0,5
2307,0,2,62,2,0,4.0,0,3.0,5
2308,0,1,69,0,1,0.0,2,1.0,2
2309,0,0,39,2,3,1.0,2,2.0,3
2310,0,1,81,0,1,0.0,1,2.0,5
2311,0,0,28,0,5,9.0,2,2.0,5
2312,1,0,28,2,5,6.0,2,5.0,1
2313,1,0,52,2,3,1.0,2,5.0,3
2314,0,1,40,2,0,4.0,0,5.0,5
2315,1,0,68,2,7,0.0,2,1.0,5
2316,0,1,37,0,0,0.0,0,2.0,3
2317,1,0,26,0,8,1.0,2,5.0,5
2318,0,0,31,0,6,8.0,2,1.0,5
2319,0,1,68,2,7,0.0,2,2.0,5
2320,1,1,42,2,0,1.0,0,3.0,5
2321,0,1,56,2,0,1.0,0,6.0,4
2322,1,1,37,0,3,1.0,2,2.0,5
2323,1,1,58,2,0,1.0,2,1.0,5
2324,1,0,33,2,0,7.0,2,1.0,5
2325,0,0,31,0,6,8.0,2,1.0,3
2326,0,0,27,2,5,0.0,2,3.0,1
2327,1,0,25,0,5,7.0,2,4.0,3
2328,1,1,51,2,3,1.0,0,2.0,5
2329,1,1,37,0,2,8.0,0,3.0,3
2330,1,1,69,2,4,1.0,0,4.0,5
2331,0,1,45,0,1,1.0,2,1.0,5
2332,1,1,51,2,0,0.0,0,4.0,1
2333,0,0,19,0,5,0.0,2,4.0,5
2334,0,0,32,2,5,6.0,2,3.0,5
2335,1,0,31,2,0,1.0,2,5.0,5
2336,1,0,19,0,5,13.0,2,3.0,2
2337,1,1,41,2,3,0.0,0,3.0,3
2338,0,0,39,0,3,0.0,2,6.0,2
2339,1,0,21,0,5,1.0,2,4.0,2
2340,0,0,30,0,5,0.0,2,1.0,5
2341,1,0,23,0,5,0.0,2,6.0,2
2342,1,1,65,0,3,0.0,0,2.0,5
2343,1,0,31,0,4,4.0,2,5.0,0
2344,0,1,74,2,7,0.0,2,1.0,5
2345,0,1,73,0,0,1.0,1,2.0,5
2346,1,1,42,2,1,9.0,2,2.0,5
2347,1,0,47,2,0,0.0,2,1.0,2
2348,0,0,19,0,5,0.0,2,5.0,1
2349,1,1,45,0,4,3.0,2,9.0,3
2350,0,0,25,0,8,0.0,2,7.0,1
2351,0,0,28,2,3,0.0,2,3.0,5
2352,0,1,40,2,0,0.0,0,2.0,3
2353,0,2,40,0,2,1.0,2,4.0,2
2354,0,0,30,2,1,8.0,2,1.0,3
2355,0,1,50,2,2,1.0,0,4.0,3
2356,1,0,26,2,5,8.0,2,2.0,5
2357,1,1,82,2,7,0.0,2,1.0,5
2358,1,1,33,2,5,0.0,2,2.0,6
2359,1,0,50,0,8,1.0,2,2.0,6
2360,1,1,83,0,7,0.0,2,1.0,5
2361,0,0,37,2,0,9.0,2,1.0,5
2362,1,1,37,2,0,6.0,0,2.0,2
2363,1,1,55,0,7,1.0,1,3.0,5
2364,1,1,61,2,0,0.0,2,2.0,2
2365,0,1,39,2,0,3.0,2,1.0,5
2366,1,1,40,2,0,0.0,2,2.0,5
2367,1,1,55,2,0,2.0,2,1.0,5
2368,1,1,50,2,5,1.0,0,1.0,5
2369,1,0,26,2,1,13.0,2,3.0,5
2370,0,0,53,2,0,1.0,2,1.0,5
2371,0,0,28,2,5,0.0,2,5.0,5
2372,0,0,32,2,0,7.0,2,3.0,5
2373,0,0,31,2,8,0.0,2,1.0,5
2374,1,0,30,0,5,0.0,2,4.0,5
2375,0,0,31,2,1,0.0,2,4.0,2
2376,1,1,47,2,0,4.0,2,1.0,2
2377,1,1,49,2,0,3.0,0,2.0,5
2378,1,1,37,2,4,1.0,1,3.0,5
2379,1,1,47,2,0,13.0,0,4.0,5
2380,1,1,52,2,4,0.0,1,2.0,5
2381,0,0,20,0,3,0.0,2,7.0,2
2382,1,1,79,0,7,0.0,1,2.0,5
2383,1,1,47,0,4,1.0,1,6.0,5
2384,0,0,20,1,5,1.0,2,4.0,5
2385,0,0,29,0,2,9.0,2,4.0,3
2386,0,0,33,2,2,10.0,2,1.0,5
2387,1,0,21,0,5,0.0,2,4.0,2
2388,1,0,18,0,5,8.0,2,4.0,5
2389,1,1,70,2,7,0.0,1,2.0,5
2390,0,1,56,2,0,0.0,0,2.0,5
2391,1,1,42,2,0,2.0,0,2.0,5
2392,0,0,28,0,5,1.0,2,2.0,5
2393,1,1,41,2,4,0.0,1,4.0,3
2394,1,1,81,2,7,9.0,2,1.0,5
2395,1,0,30,2,0,9.0,2,2.0,5
2396,1,1,53,0,7,0.0,2,2.0,5
2397,1,0,26,2,4,9.0,2,4.0,5
2398,1,1,51,2,0,1.0,2,3.0,5
2399,1,0,19,0,0,9.0,2,7.0,6
2400,1,1,75,2,7,0.0,1,2.0,5
2401,0,1,51,2,2,0.0,2,1.0,5
2402,0,1,70,2,6,3.0,2,2.0,5
2403,0,0,38,2,1,0.0,2,1.0,5
2404,0,0,21,0,5,0.0,2,4.0,3
2405,1,1,80,0,7,0.0,2,1.0,3
2406,0,1,19,0,0,0.0,1,2.0,3
2407,1,0,33,0,3,1.0,2,1.0,5
2408,1,1,48,2,3,1.0,0,6.0,5
2409,0,0,33,0,5,8.0,2,3.0,7
2410,0,0,33,2,2,0.0,2,3.0,0
2411,0,0,31,0,5,1.0,2,4.0,5
2412,0,1,48,2,0,1.0,0,2.0,5
2413,1,1,49,0,2,1.0,0,8.0,3
2414,0,1,38,0,0,1.0,2,1.0,5
2415,0,0,39,2,0,0.0,2,1.0,2
2416,0,1,46,2,3,2.0,0,2.0,5
2417,1,1,41,2,0,8.0,0,2.0,5
2418,0,1,31,0,0,0.0,1,3.0,3
2419,1,1,37,2,3,8.0,0,2.0,5
2420,0,1,58,0,2,1.0,2,1.0,5
2421,0,1,49,2,2,1.0,0,2.0,5
2422,0,1,47,0,8,2.0,2,1.0,5
2423,1,0,30,2,5,1.0,2,4.0,5
2424,1,0,41,1,3,6.0,2,1.0,5
2425,0,1,33,2,1,0.0,2,2.0,5
2426,1,0,33,0,5,0.0,2,4.0,1
2427,1,0,27,2,5,0.0,2,1.0,5
2428,1,1,45,0,1,8.0,2,2.0,2
2429,0,1,45,2,6,1.0,2,1.0,2
2430,0,0,35,0,8,0.0,2,1.0,2
2431,0,0,21,0,3,1.0,2,4.0,5
2432,0,0,36,2,0,9.0,2,2.0,5
2433,0,1,56,0,9,0.0,2,1.0,3
2434,0,0,28,0,0,0.0,2,5.0,1
2435,0,1,89,0,7,0.0,1,2.0,5
2436,1,1,48,2,4,1.0,1,4.0,5
2437,1,1,47,0,3,0.0,1,5.0,5
2438,1,0,23,0,5,0.0,2,3.0,5
2439,1,1,58,2,7,2.0,1,2.0,5
2440,1,1,42,0,3,9.0,0,3.0,5
2441,1,0,22,0,5,0.0,2,3.0,5
2442,0,1,50,2,0,2.0,2,1.0,5
2443,0,1,40,2,3,0.0,2,2.0,5
2444,1,1,73,0,4,0.0,1,2.0,5
2445,0,0,27,0,0,0.0,2,1.0,2
2446,1,1,40,2,0,1.0,0,3.0,5
2447,0,1,81,0,7,1.0,2,1.0,2
2448,1,2,37,2,0,1.0,0,3.0,2
2449,0,1,39,0,1,0.0,2,2.0,5
2450,1,1,83,0,7,0.0,1,3.0,2
2451,1,1,55,2,0,0.0,2,1.0,5
2452,1,1,51,2,1,0.0,2,3.0,5
2453,1,1,42,0,2,5.0,0,4.0,3
2454,1,1,27,2,0,1.0,2,4.0,5
2455,1,1,53,2,4,1.0,1,2.0,5
2456,0,1,40,2,2,1.0,0,7.0,5
2457,1,1,62,2,0,0.0,0,9.0,2
2458,1,0,21,0,5,0.0,2,5.0,1
2459,1,1,40,2,3,1.0,0,2.0,7
2460,1,0,27,0,5,1.0,2,3.0,2
2461,0,1,84,0,7,0.0,1,2.0,5
2462,1,0,26,0,1,4.0,2,1.0,5
2463,1,0,26,0,0,11.0,2,4.0,5
2464,1,0,33,2,3,1.0,2,1.0,5
2465,1,0,27,2,0,0.0,2,1.0,5
2466,0,1,46,0,3,9.0,0,5.0,3
2467,0,0,28,0,1,0.0,2,5.0,1
2468,0,0,25,0,5,1.0,2,3.0,5
2469,0,1,47,2,8,0.0,0,3.0,5
2470,0,0,32,0,0,3.0,2,4.0,5
2471,0,0,21,0,5,6.0,2,4.0,3
2472,1,1,73,2,7,1.0,1,4.0,5
2473,1,1,35,2,0,0.0,0,2.0,5
2474,1,0,52,2,0,1.0,2,1.0,5
2475,1,1,40,2,0,1.0,2,2.0,5
2476,0,1,88,2,7,1.0,1,2.0,5
2477,0,0,39,0,9,0.0,2,1.0,5
2478,0,0,41,2,0,1.0,2,2.0,5
2479,0,1,73,2,0,0.0,0,2.0,5
2480,1,1,45,2,0,7.0,0,5.0,5
2481,1,1,41,0,3,0.0,2,4.0,5
2482,1,1,75,2,7,0.0,1,2.0,5
2483,1,0,39,2,3,9.0,2,2.0,5
2484,1,1,45,2,1,0.0,2,1.0,5
2485,0,1,50,2,0,1.0,0,2.0,5
2486,1,1,43,0,5,6.0,1,2.0,6
2487,1,1,50,2,4,4.0,0,4.0,1
2488,0,0,53,0,3,0.0,2,1.0,5
2489,0,2,37,0,2,2.0,0,3.0,3
2490,1,0,40,1,0,8.0,2,2.0,5
2491,1,1,76,2,7,1.0,2,1.0,2
2492,0,1,27,2,6,0.0,0,2.0,5
2493,1,1,41,2,0,1.0,2,2.0,5
2494,1,1,50,2,3,3.0,2,2.0,5
2495,1,1,56,2,4,8.0,1,5.0,5
2496,1,1,28,0,3,0.0,0,2.0,3
2497,0,0,46,2,8,0.0,2,1.0,5
2498,0,1,72,2,1,1.0,0,2.0,5
2499,0,1,41,0,1,0.0,2,1.0,6
2500,1,0,28,0,0,0.0,2,2.0,5
2501,0,1,27,2,0,8.0,0,2.0,5
2502,0,0,32,0,5,2.0,2,4.0,3
2503,0,0,20,0,1,9.0,2,4.0,5
2504,1,1,45,2,4,1.0,2,5.0,5
2505,1,0,59,2,0,1.0,2,2.0,5
2506,0,0,46,2,8,1.0,2,1.0,5
2507,1,0,41,2,0,9.0,2,2.0,5
2508,1,1,70,2,7,1.0,1,2.0,5
2509,0,2,25,2,6,0.0,2,1.0,5
2510,1,1,42,2,0,9.0,0,3.0,5
2511,0,1,60,0,2,1.0,1,9.0,3
2512,1,0,37,2,2,9.0,2,1.0,5
2513,1,0,18,0,5,0.0,2,7.0,2
2514,1,1,52,2,0,1.0,0,3.0,5
2515,0,0,32,0,0,2.0,2,4.0,1
2516,1,1,74,0,7,8.0,2,1.0,5
2517,1,1,29,2,5,1.0,0,2.0,5
2518,1,1,37,2,3,0.0,0,3.0,5
2519,1,1,45,0,3,1.0,0,3.0,5
2520,1,0,22,0,5,1.0,2,4.0,5
2521,0,1,60,2,2,0.0,2,1.0,2
2522,0,1,51,2,0,8.0,0,2.0,5
2523,1,1,59,2,0,0.0,0,2.0,5
2524,1,1,55,2,0,1.0,0,2.0,6
2525,1,0,22,0,5,2.0,2,3.0,3
2526,1,0,18,0,0,0.0,2,4.0,3
2527,1,1,50,2,3,0.0,0,3.0,5
2528,1,1,73,2,0,5.0,1,3.0,5
2529,0,0,23,0,2,1.0,2,4.0,5
2530,1,0,30,2,3,0.0,2,5.0,2
2531,0,0,21,2,5,0.0,2,5.0,1
2532,1,0,18,0,5,1.0,2,4.0,5
2533,1,1,46,2,0,0.0,0,3.0,5
2534,1,0,32,2,3,9.0,2,2.0,5
2535,0,0,36,2,5,6.0,2,3.0,1
2536,1,1,37,0,1,9.0,2,2.0,5
2537,1,0,42,2,3,1.0,2,1.0,6
2538,1,1,35,2,1,1.0,2,1.0,3
2539,0,1,42,2,5,9.0,0,2.0,5
2540,0,0,33,0,6,9.0,2,1.0,5
2541,0,1,35,0,2,1.0,1,2.0,7
2542,1,1,70,2,0,1.0,2,1.0,5
2543,1,1,53,0,3,1.0,2,1.0,5
2544,0,1,80,0,7,1.0,1,2.0,5
2545,1,1,56,0,4,0.0,1,3.0,5
2546,0,1,73,2,0,0.0,0,3.0,2
2547,0,1,58,2,0,0.0,0,5.0,5
2548,0,0,30,0,6,8.0,2,9.0,3
2549,1,1,59,2,0,9.0,0,4.0,5
2550,0,1,56,2,1,0.0,2,2.0,5
2551,0,1,40,2,0,8.0,2,1.0,5
2552,0,1,68,2,0,1.0,2,2.0,5
2553,1,0,29,2,0,1.0,2,6.0,5
2554,0,1,55,2,0,1.0,0,3.0,5
2555,0,0,19,0,2,1.0,2,4.0,5
2556,0,1,41,0,5,1.0,0,4.0,5
2557,1,0,41,2,0,4.0,2,1.0,2
2558,1,0,33,0,1,1.0,2,2.0,2
2559,1,1,31,0,0,0.0,0,2.0,5
2560,1,0,41,2,0,6.0,2,1.0,2
2561,1,1,35,2,4,0.0,1,4.0,5
2562,1,1,41,2,3,9.0,0,2.0,5
2563,1,1,81,2,7,0.0,1,2.0,5
2564,1,0,26,0,5,0.0,2,3.0,5
2565,1,1,42,0,4,3.0,1,5.0,5
2566,0,1,53,2,0,0.0,0,2.0,5
2567,0,1,33,2,3,3.0,0,3.0,3
2568,1,1,39,2,0,0.0,2,2.0,5
2569,1,1,83,2,4,0.0,1,2.0,5
2570,0,0,25,0,0,6.0,2,3.0,5
2571,1,0,40,2,3,0.0,2,2.0,1
2572,0,1,37,2,0,1.0,0,2.0,5
2573,0,1,65,2,0,0.0,2,2.0,5
2574,0,1,38,2,2,1.0,2,2.0,5
2575,0,1,48,0,2,0.0,0,5.0,7
2576,1,1,52,2,3,1.0,2,4.0,1
2577,1,1,73,2,7,2.0,2,1.0,5
2578,0,0,48,2,2,1.0,2,1.0,5
2579,1,0,25,2,1,8.0,2,2.0,5
2580,1,0,31,2,5,9.0,2,3.0,6
2581,1,0,25,0,3,8.0,2,9.0,5
2582,1,0,21,0,1,0.0,2,1.0,5
2583,1,0,25,0,4,0.0,2,3.0,5
2584,1,1,25,2,0,8.0,2,2.0,6
2585,1,0,29,0,3,1.0,2,3.0,5
2586,0,1,72,0,3,7.0,0,3.0,5
2587,1,1,48,2,0,0.0,1,2.0,5
2588,1,0,28,0,1,1.0,2,5.0,1
2589,0,1,42,2,0,3.0,1,3.0,1
2590,0,1,32,2,0,8.0,2,3.0,5
2591,1,1,49,2,0,0.0,2,1.0,5
2592,0,1,55,2,0,1.0,0,2.0,5
2593,0,1,40,2,0,0.0,0,3.0,5
2594,0,0,37,2,1,0.0,2,3.0,5
2595,1,0,27,0,5,3.0,2,4.0,5
2596,0,1,32,2,6,4.0,1,2.0,2
2597,1,1,36,0,4,7.0,1,4.0,5
2598,0,0,28,2,6,11.0,2,1.0,7
2599,1,1,72,0,3,0.0,0,1.0,0
2600,1,0,18,0,3,1.0,2,4.0,5
2601,0,0,36,2,0,1.0,2,1.0,3
2602,0,1,29,0,6,0.0,1,3.0,2
2603,0,1,88,2,7,1.0,1,2.0,5
2604,0,0,38,2,2,0.0,2,1.0,5
2605,1,1,87,2,7,0.0,2,1.0,5
2606,1,1,51,2,0,8.0,2,3.0,1
2607,1,1,51,2,3,1.0,0,4.0,5
2608,1,0,31,0,0,3.0,2,2.0,5
2609,0,1,47,2,0,1.0,0,3.0,5
2610,0,1,70,0,0,0.0,1,2.0,5
2611,1,0,29,2,5,0.0,2,6.0,5
2612,0,0,41,2,0,1.0,2,1.0,3
2613,1,1,68,0,3,4.0,0,2.0,5
2614,1,1,28,2,0,0.0,2,2.0,5
2615,1,0,32,2,1,0.0,2,4.0,2
2616,1,1,75,2,7,1.0,2,1.0,5
2617,0,0,39,2,5,0.0,2,1.0,5
2618,1,0,18,0,5,1.0,2,3.0,5
2619,0,1,42,2,0,2.0,0,2.0,5
2620,1,1,48,2,4,0.0,0,4.0,3
2621,0,1,70,2,0,0.0,1,2.0,5
2622,1,1,45,2,0,1.0,0,2.0,5
2623,0,0,29,2,5,0.0,2,4.0,5
2624,1,1,50,2,3,1.0,0,3.0,5
2625,0,0,22,0,5,0.0,2,6.0,3
2626,1,1,46,2,0,0.0,2,2.0,5
2627,1,1,39,0,0,0.0,2,2.0,3
2628,0,1,81,2,7,8.0,1,2.0,5
2629,1,0,43,2,1,1.0,2,1.0,5
2630,1,1,66,2,0,1.0,1,2.0,5
2631,0,0,53,2,0,0.0,2,2.0,7
2632,0,0,29,2,0,12.0,2,1.0,5
2633,0,1,86,2,7,0.0,1,2.0,5
2634,1,1,70,2,0,1.0,0,3.0,5
2635,0,1,36,2,0,1.0,0,2.0,5
2636,1,0,35,2,0,1.0,2,2.0,2
2637,0,1,42,2,0,0.0,1,2.0,1
2638,0,1,49,2,1,0.0,1,3.0,5
2639,0,0,20,0,0,0.0,2,3.0,5
2640,0,1,27,0,2,1.0,0,9.0,2
2641,1,1,56,2,0,4.0,2,1.0,5
2642,1,1,67,0,0,1.0,2,1.0,5
2643,0,1,51,2,0,0.0,2,1.0,5
2644,1,1,51,0,0,1.0,2,3.0,2
2645,0,0,26,2,0,1.0,2,9.0,5
2646,1,0,59,2,3,0.0,2,3.0,5
2647,0,1,31,2,3,1.0,2,1.0,5
2648,1,1,43,0,4,1.0,1,3.0,3
2649,1,1,59,0,4,7.0,0,5.0,5
2650,0,0,35,2,2,4.0,2,1.0,5
2651,1,0,18,0,5,14.0,2,1.0,5
2652,0,0,48,2,3,9.0,2,2.0,5
2653,0,0,30,2,5,12.0,2,6.0,5
2654,0,0,22,0,5,6.0,2,3.0,2
2655,1,1,66,2,0,1.0,1,2.0,5
2656,0,1,81,0,2,0.0,1,2.0,5
2657,0,1,36,0,1,14.0,0,2.0,5
2658,1,1,30,0,1,0.0,0,2.0,3
2659,0,0,50,2,2,1.0,2,1.0,5
2660,1,1,51,2,0,1.0,2,2.0,6
2661,1,1,66,2,7,0.0,1,3.0,5
2662,0,1,39,2,2,8.0,0,2.0,5
2663,0,0,28,0,3,0.0,2,5.0,1
2664,1,1,35,2,4,0.0,0,3.0,5
2665,0,1,50,2,0,1.0,2,1.0,5
2666,1,0,27,2,3,0.0,2,2.0,5
2667,1,1,60,2,8,1.0,1,5.0,5
2668,1,1,52,0,3,1.0,0,4.0,2
2669,1,1,32,0,8,4.0,2,3.0,5
2670,0,1,42,2,1,0.0,2,1.0,3
2671,1,0,48,2,3,1.0,2,2.0,5
2672,1,0,26,2,6,8.0,2,2.0,5
2673,0,0,21,0,5,0.0,2,7.0,2
2674,0,0,53,0,0,7.0,2,1.0,5
2675,1,0,32,2,1,0.0,2,3.0,5
2676,0,1,56,2,1,1.0,0,2.0,2
2677,0,0,36,2,0,8.0,2,4.0,2
2678,1,1,83,2,7,0.0,2,2.0,5
2679,1,1,42,2,4,1.0,2,2.0,5
2680,0,1,66,0,7,0.0,1,2.0,5
2681,1,1,62,2,4,0.0,1,2.0,5
2682,1,1,40,0,4,0.0,2,4.0,3
2683,1,0,38,2,0,2.0,2,1.0,3
2684,0,1,62,2,0,3.0,2,2.0,5
2685,0,1,56,2,9,0.0,0,2.0,5
2686,1,0,42,2,0,8.0,2,1.0,5
2687,0,0,32,0,8,0.0,2,4.0,5
2688,0,0,28,0,8,0.0,2,5.0,3
2689,1,1,77,0,7,0.0,2,1.0,5
2690,1,1,35,2,4,8.0,1,4.0,5
2691,0,0,30,2,5,8.0,2,1.0,1
2692,0,0,53,2,2,1.0,2,2.0,5
2693,0,0,27,2,9,1.0,2,1.0,5
2694,0,2,53,2,3,8.0,0,4.0,1
2695,1,1,52,2,4,1.0,1,4.0,5
2696,1,0,29,2,1,3.0,2,3.0,3
2697,1,0,36,2,0,6.0,2,3.0,1
2698,1,1,72,2,4,0.0,1,4.0,5
2699,0,1,50,2,2,1.0,2,2.0,5
2700,0,0,23,0,8,4.0,2,4.0,5
2701,0,0,25,2,5,0.0,2,1.0,5
2702,0,0,40,2,1,1.0,2,1.0,5
2703,1,1,27,2,5,2.0,0,2.0,2
2704,0,1,62,2,0,4.0,0,7.0,6
2705,1,1,29,2,5,2.0,0,2.0,1
2706,0,0,31,0,1,6.0,2,2.0,2
2707,1,1,37,0,2,0.0,0,2.0,5
2708,1,0,28,2,5,1.0,2,4.0,5
2709,0,0,26,2,0,1.0,2,5.0,5
2710,0,0,33,0,5,1.0,2,3.0,5
2711,1,1,59,2,0,0.0,2,4.0,5
2712,1,1,57,2,0,0.0,0,2.0,5
2713,0,0,43,2,8,1.0,2,1.0,5
2714,0,1,50,2,3,0.0,0,4.0,1
2715,0,0,29,2,0,14.0,2,2.0,5
2716,1,0,29,0,2,0.0,2,5.0,2
2717,0,2,28,2,1,0.0,1,8.0,3
2718,0,1,37,2,0,5.0,2,2.0,5
2719,0,1,75,2,7,2.0,1,4.0,5
2720,1,0,19,0,3,0.0,2,6.0,3
2721,0,0,42,2,0,1.0,2,1.0,2
2722,1,0,22,0,5,1.0,2,5.0,7
2723,0,1,28,2,1,0.0,0,2.0,1
2724,1,1,45,2,0,0.0,0,4.0,5
2725,1,1,51,2,3,0.0,2,3.0,7
2726,1,0,40,0,3,1.0,2,1.0,3
2727,1,0,42,2,0,12.0,2,1.0,2
2728,0,0,49,2,0,3.0,2,1.0,5
2729,0,1,46,2,9,0.0,0,3.0,5
2730,1,1,46,0,3,8.0,2,2.0,5
2731,1,1,29,2,0,1.0,0,3.0,2
2732,0,1,72,2,7,0.0,1,2.0,5
2733,1,0,26,2,5,0.0,2,3.0,2
2734,0,1,50,2,2,2.0,0,3.0,5
2735,1,0,33,2,1,0.0,2,3.0,5
2736,1,1,57,2,1,0.0,2,1.0,5
2737,0,1,35,2,0,7.0,0,2.0,5
2738,0,1,51,2,0,1.0,0,6.0,5
2739,1,1,52,2,3,0.0,0,6.0,3
2740,1,0,20,0,3,5.0,2,2.0,5
2741,1,0,33,0,8,1.0,2,6.0,3
2742,1,1,58,2,0,0.0,0,3.0,2
2743,0,0,37,0,0,0.0,2,1.0,5
2744,0,1,38,2,1,1.0,2,4.0,2
2745,0,0,27,0,5,14.0,2,1.0,5
2746,1,1,43,2,3,8.0,2,2.0,5
2747,0,0,18,0,5,0.0,2,5.0,5
2748,0,0,29,0,5,0.0,2,3.0,5
2749,1,1,86,0,7,2.0,0,2.0,5
2750,1,0,32,0,5,7.0,2,5.0,2
2751,0,1,52,0,2,0.0,2,6.0,3
2752,1,1,53,2,0,1.0,0,4.0,5
2753,1,0,29,0,5,9.0,2,3.0,2
2754,1,1,58,2,0,2.0,2,1.0,5
2755,1,2,72,1,7,0.0,1,1.0,5
2756,0,1,39,2,0,0.0,0,4.0,5
2757,1,1,40,2,2,12.0,0,3.0,5
2758,0,0,23,0,5,3.0,2,5.0,5
2759,0,1,79,2,7,14.0,1,3.0,5
2760,0,1,70,2,7,0.0,1,2.0,5
2761,0,0,27,0,0,0.0,2,6.0,5
2762,1,1,47,0,4,1.0,1,2.0,2
2763,1,1,58,2,4,3.0,0,4.0,2
2764,1,1,26,0,3,0.0,1,6.0,3
2765,1,1,40,0,2,6.0,0,5.0,3
2766,1,1,35,2,4,1.0,0,2.0,5
2767,1,1,31,2,5,0.0,2,2.0,5
2768,0,1,43,2,0,1.0,1,4.0,2
2769,1,0,21,0,1,4.0,2,3.0,1
2770,0,0,29,2,0,1.0,2,3.0,5
2771,1,0,28,2,0,0.0,2,3.0,3
2772,0,1,47,2,1,8.0,0,2.0,5
2773,1,1,52,2,8,1.0,1,4.0,5
2774,0,0,42,0,8,5.0,2,2.0,5
2775,0,1,57,2,0,2.0,1,3.0,5
2776,1,1,61,2,4,0.0,1,2.0,5
2777,1,0,33,2,0,0.0,2,3.0,3
2778,0,1,41,2,0,11.0,0,4.0,5
2779,0,0,39,2,1,9.0,2,3.0,5
2780,1,0,40,2,1,4.0,2,2.0,5
2781,0,1,52,2,0,1.0,2,3.0,1
2782,0,1,48,2,0,0.0,0,2.0,2
2783,1,0,43,2,0,0.0,2,1.0,2
2784,0,0,51,2,0,0.0,2,1.0,5
2785,0,1,36,2,3,6.0,2,2.0,5
2786,1,1,38,2,3,8.0,2,2.0,2
2787,0,0,30,2,0,0.0,2,5.0,1
2788,1,0,39,2,8,1.0,2,4.0,2
2789,0,0,46,2,3,1.0,2,2.0,5
2790,1,1,43,0,4,3.0,1,4.0,5
2791,1,1,70,2,7,0.0,1,2.0,5
2792,0,1,41,2,3,9.0,2,1.0,6
2793,0,1,39,2,2,1.0,2,1.0,2
2794,0,0,51,2,0,0.0,2,2.0,5
2795,0,1,30,2,1,0.0,0,2.0,2
2796,1,0,26,2,8,10.0,2,1.0,5
2797,1,0,31,0,8,4.0,2,1.0,2
2798,0,0,33,2,5,0.0,2,3.0,3
2799,0,0,21,0,1,0.0,2,1.0,5
2800,1,1,83,0,7,0.0,1,2.0,5
2801,0,1,70,2,2,0.0,1,2.0,5
2802,0,1,60,0,0,0.0,0,3.0,5
2803,1,0,33,2,5,1.0,2,1.0,5
2804,0,0,71,0,2,1.0,2,1.0,3
2805,1,1,29,2,2,5.0,2,2.0,3
2806,0,0,41,0,8,1.0,2,1.0,5
2807,1,0,29,0,3,1.0,2,4.0,3
2808,1,1,76,2,7,1.0,2,1.0,5
2809,0,0,23,0,5,0.0,2,1.0,5
2810,0,0,18,0,5,7.0,2,3.0,3
2811,0,1,49,2,2,6.0,2,3.0,2
2812,1,0,19,0,5,9.0,2,5.0,5
2813,1,1,81,2,4,1.0,1,3.0,5
2814,0,0,35,2,0,9.0,2,1.0,5
2815,1,1,59,0,1,0.0,0,2.0,5
2816,0,0,32,0,5,1.0,2,5.0,3
2817,1,1,35,2,0,0.0,0,4.0,2
2818,0,1,56,0,9,0.0,0,3.0,3
2819,0,1,63,2,0,1.0,2,1.0,1
2820,0,0,21,0,5,0.0,2,3.0,3
2821,0,1,77,0,7,0.0,1,3.0,5
2822,1,0,36,2,0,2.0,2,1.0,5
2823,0,0,22,0,5,0.0,2,5.0,3
2824,1,1,26,0,4,5.0,1,4.0,5
2825,1,1,82,2,7,7.0,2,1.0,5
2826,1,0,18,0,5,2.0,2,4.0,5
2827,1,1,35,2,0,0.0,0,2.0,5
2828,1,1,36,0,1,0.0,0,2.0,6
2829,1,1,59,2,0,1.0,2,2.0,5
2830,1,1,61,0,0,0.0,0,2.0,5
2831,0,0,37,2,3,0.0,2,1.0,5
2832,0,0,25,0,5,1.0,2,5.0,3
